epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,10749,1.18957,0.77932,0.88408,0.46213,0.35027,0.35743,0.21938,1.19492,0.84279,0.89504,0.003961,0.003961,0.003961
63,10885,1.19068,0.77522,0.88457,0.46235,0.35403,0.35805,0.21947,1.1935,0.8435,0.89526,0.003862,0.003862,0.003862
64,11033.5,1.19239,0.77827,0.88445,0.46185,0.35121,0.35923,0.22006,1.19229,0.84099,0.89382,0.003763,0.003763,0.003763
65,11169.6,1.18554,0.76978,0.88254,0.46912,0.35112,0.36066,0.22064,1.19069,0.84255,0.89396,0.003664,0.003664,0.003664
66,11305.1,1.18631,0.76808,0.8818,0.45056,0.35889,0.35881,0.21894,1.19062,0.84207,0.89343,0.003565,0.003565,0.003565
67,11440.4,1.17664,0.7619,0.882,0.45631,0.35888,0.36107,0.21993,1.19096,0.84296,0.89444,0.003466,0.003466,0.003466
68,11585,1.1758,0.76141,0.88127,0.46288,0.35239,0.3606,0.22085,1.19074,0.84381,0.89362,0.003367,0.003367,0.003367
69,11720.7,1.1709,0.75759,0.88105,0.463,0.35198,0.3582,0.21951,1.19213,0.84265,0.89421,0.003268,0.003268,0.003268
70,12259.8,1.17427,0.75851,0.88271,0.4734,0.34508,0.35722,0.21879,1.19014,0.84337,0.89337,0.003169,0.003169,0.003169
71,12395.3,1.17649,0.75411,0.88037,0.45847,0.3543,0.35952,0.22087,1.19107,0.84196,0.89429,0.00307,0.00307,0.00307
72,12532.4,1.16879,0.75174,0.87852,0.45323,0.35612,0.35944,0.21998,1.18836,0.83989,0.89308,0.002971,0.002971,0.002971
73,12669.2,1.16559,0.74348,0.87905,0.45657,0.35514,0.35908,0.21927,1.1878,0.84027,0.8922,0.002872,0.002872,0.002872
74,12805.2,1.1662,0.74298,0.87714,0.4555,0.35911,0.35925,0.21946,1.18789,0.84173,0.89272,0.002773,0.002773,0.002773
75,12941.7,1.16423,0.7413,0.87849,0.46188,0.35491,0.35988,0.21982,1.18699,0.84039,0.89275,0.002674,0.002674,0.002674
76,13080.5,1.15656,0.73417,0.87767,0.46668,0.35158,0.35994,0.22108,1.18563,0.84061,0.89242,0.002575,0.002575,0.002575
77,13216.3,1.16591,0.74001,0.87823,0.47417,0.35034,0.35962,0.22056,1.1878,0.84269,0.89284,0.002476,0.002476,0.002476
78,13351.9,1.15459,0.73032,0.87627,0.46706,0.35518,0.35973,0.22075,1.18911,0.84234,0.89313,0.002377,0.002377,0.002377
79,13487.6,1.15507,0.73124,0.87691,0.47413,0.34945,0.35878,0.22009,1.18588,0.84172,0.89247,0.002278,0.002278,0.002278
80,13627,1.15695,0.7295,0.87754,0.48222,0.34871,0.36033,0.22095,1.1855,0.842,0.89211,0.002179,0.002179,0.002179
81,13768.4,1.14762,0.72326,0.87451,0.46262,0.35629,0.35915,0.22075,1.186,0.84238,0.89253,0.00208,0.00208,0.00208
82,13904.5,1.15426,0.72489,0.87456,0.45539,0.35837,0.35846,0.22039,1.1872,0.84272,0.89274,0.001981,0.001981,0.001981
83,14040.8,1.15454,0.72522,0.87473,0.4608,0.35299,0.35778,0.22013,1.18908,0.84331,0.89309,0.001882,0.001882,0.001882
84,14176.6,1.1396,0.71581,0.87413,0.45843,0.35623,0.35697,0.21895,1.189,0.84445,0.8931,0.001783,0.001783,0.001783
85,14312.6,1.14064,0.7145,0.87361,0.46191,0.3544,0.35759,0.21982,1.18818,0.84525,0.89289,0.001684,0.001684,0.001684
86,14450.4,1.13617,0.70965,0.87308,0.45733,0.35922,0.35855,0.21987,1.18839,0.84488,0.89301,0.001585,0.001585,0.001585
87,14586.6,1.14026,0.71013,0.87237,0.45917,0.35931,0.35886,0.22066,1.18721,0.84478,0.89311,0.001486,0.001486,0.001486
88,14724.2,1.13447,0.70599,0.87124,0.47108,0.35564,0.36046,0.22021,1.18753,0.84369,0.89342,0.001387,0.001387,0.001387
89,14860,1.12977,0.69958,0.87215,0.47759,0.35124,0.36151,0.22145,1.18726,0.84429,0.89351,0.001288,0.001288,0.001288
90,14996,1.13182,0.6996,0.87332,0.47591,0.35188,0.36052,0.2217,1.18777,0.84595,0.89343,0.001189,0.001189,0.001189
91,15248.5,1.11272,0.68128,0.8715,0.48151,0.35018,0.36012,0.22042,1.18951,0.84599,0.89342,0.00109,0.00109,0.00109
92,15379.7,1.10838,0.67173,0.86964,0.47175,0.35297,0.35909,0.22044,1.19153,0.84843,0.89383,0.000991,0.000991,0.000991
93,15512.1,1.10559,0.6691,0.86883,0.47268,0.34991,0.359,0.22057,1.19299,0.84918,0.89428,0.000892,0.000892,0.000892
94,15642.9,1.09683,0.66001,0.86765,0.47456,0.34691,0.35823,0.22046,1.19312,0.8505,0.89408,0.000793,0.000793,0.000793
95,15774,1.09705,0.65791,0.86743,0.46818,0.34881,0.35849,0.2202,1.19372,0.8514,0.89469,0.000694,0.000694,0.000694
96,15904.9,1.09303,0.6565,0.86695,0.46552,0.35019,0.35818,0.22052,1.19374,0.85195,0.89457,0.000595,0.000595,0.000595
97,16036,1.08886,0.65067,0.86514,0.46608,0.3495,0.35804,0.22074,1.19413,0.85233,0.89475,0.000496,0.000496,0.000496
98,16177.7,1.08868,0.64813,0.86484,0.46328,0.35162,0.35758,0.22021,1.19571,0.85336,0.89521,0.000397,0.000397,0.000397
99,16308.7,1.08659,0.64698,0.8638,0.4653,0.35053,0.35715,0.21968,1.19651,0.85455,0.89532,0.000298,0.000298,0.000298
100,16439.6,1.0828,0.64365,0.86434,0.4741,0.34734,0.35657,0.21915,1.19685,0.85528,0.89527,0.000199,0.000199,0.000199
