epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,17863.3,2.14668,2.2687,0.9604,0.43213,0.32054,0.32285,0.19303,2.03868,2.1837,0.9476,0.004357,0.004357,0.004357
59,18190.1,2.13176,2.23843,0.95803,0.43793,0.31854,0.32235,0.19301,2.03028,2.18143,0.94635,0.004258,0.004258,0.004258
60,18493,2.13388,2.23631,0.95573,0.41222,0.3336,0.32444,0.19331,2.03139,2.17415,0.94585,0.004159,0.004159,0.004159
61,18904.7,2.1161,2.22404,0.95626,0.42924,0.32173,0.32462,0.19528,2.02865,2.17379,0.94544,0.00406,0.00406,0.00406
62,19210.8,2.11308,2.22175,0.95477,0.43326,0.3225,0.32627,0.19607,2.02247,2.16689,0.94526,0.003961,0.003961,0.003961
63,19513.5,2.10519,2.20831,0.956,0.42746,0.31995,0.32441,0.19532,2.02285,2.16078,0.94539,0.003862,0.003862,0.003862
64,19815.7,2.10241,2.20506,0.95539,0.42675,0.32179,0.32508,0.19497,2.01748,2.1614,0.9446,0.003763,0.003763,0.003763
65,21287.7,2.10415,2.20793,0.95482,0.44076,0.32162,0.32743,0.19654,2.01388,2.15675,0.94369,0.003664,0.003664,0.003664
66,21589.9,2.10289,2.20179,0.95359,0.42595,0.32784,0.32976,0.19718,2.00908,2.15306,0.94268,0.003565,0.003565,0.003565
67,21892.5,2.09436,2.1892,0.95238,0.4331,0.32571,0.32914,0.19729,2.01558,2.15475,0.94415,0.003466,0.003466,0.003466
68,22194.3,2.09069,2.18103,0.95196,0.42978,0.32651,0.32748,0.19656,2.01231,2.15358,0.94308,0.003367,0.003367,0.003367
69,22496.4,2.08436,2.16385,0.95111,0.42598,0.3288,0.32767,0.19621,2.00873,2.14639,0.94169,0.003268,0.003268,0.003268
70,23170.3,2.09886,2.17674,0.95246,0.42828,0.32565,0.32816,0.1969,2.01,2.14843,0.94228,0.003169,0.003169,0.003169
71,23473.1,2.08262,2.15098,0.95343,0.42469,0.3321,0.32888,0.19809,2.00756,2.14356,0.94214,0.00307,0.00307,0.00307
72,23869.3,2.08724,2.15402,0.95094,0.42784,0.32757,0.33007,0.19805,2.00301,2.14061,0.94151,0.002971,0.002971,0.002971
73,24658.9,2.07656,2.1435,0.9482,0.43083,0.32903,0.33049,0.19914,1.9998,2.1408,0.94077,0.002872,0.002872,0.002872
74,24961.4,2.07203,2.1387,0.94776,0.44034,0.32423,0.33135,0.20002,2.00368,2.13881,0.94164,0.002773,0.002773,0.002773
75,25264.7,2.07594,2.1339,0.9477,0.43666,0.32784,0.33081,0.19856,2.00306,2.13845,0.94125,0.002674,0.002674,0.002674
76,25567.2,2.07418,2.12767,0.94722,0.43481,0.33105,0.33239,0.2001,2.0009,2.12993,0.9414,0.002575,0.002575,0.002575
77,25869.3,2.05373,2.10593,0.94489,0.42766,0.33119,0.33267,0.2005,1.99665,2.12996,0.94075,0.002476,0.002476,0.002476
78,26171.1,2.07098,2.11732,0.94878,0.42624,0.33476,0.33286,0.20067,1.99852,2.13209,0.94081,0.002377,0.002377,0.002377
79,26472.8,2.05317,2.10713,0.94527,0.43236,0.33244,0.33256,0.19999,1.99598,2.12454,0.94042,0.002278,0.002278,0.002278
80,26776.4,2.06195,2.10443,0.94469,0.42859,0.33442,0.33336,0.20047,1.99592,2.12734,0.94045,0.002179,0.002179,0.002179
81,27078.3,2.04863,2.08472,0.94278,0.43785,0.32977,0.33531,0.20205,1.99162,2.12135,0.93923,0.00208,0.00208,0.00208
82,27380.6,2.03764,2.08307,0.94461,0.44246,0.32678,0.33551,0.20189,1.99306,2.1222,0.93944,0.001981,0.001981,0.001981
83,27682.7,2.04591,2.08054,0.94429,0.43608,0.33144,0.33592,0.20201,1.99226,2.11935,0.93975,0.001882,0.001882,0.001882
84,27984.8,2.04553,2.06966,0.94315,0.4388,0.33174,0.33633,0.20231,1.99217,2.11819,0.93948,0.001783,0.001783,0.001783
85,28286.6,2.03922,2.06625,0.9427,0.43625,0.32804,0.33425,0.20165,1.99433,2.12439,0.93944,0.001684,0.001684,0.001684
86,28588.7,2.03666,2.05292,0.94185,0.44458,0.3254,0.33318,0.2011,1.99671,2.12894,0.93967,0.001585,0.001585,0.001585
