epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,9174.61,1.33062,0.96606,0.955,0.40694,0.31068,0.31306,0.18787,1.26416,0.91747,0.9425,0.004654,0.004654,0.004654
56,9320.3,1.32368,0.95751,0.95233,0.41068,0.31453,0.31376,0.18816,1.26541,0.9155,0.9437,0.004555,0.004555,0.004555
57,9467.82,1.33059,0.95675,0.95316,0.40687,0.31605,0.31621,0.18904,1.2675,0.91417,0.94262,0.004456,0.004456,0.004456
58,9614.03,1.3239,0.95628,0.95322,0.41155,0.31558,0.31856,0.19215,1.26192,0.91213,0.94062,0.004357,0.004357,0.004357
59,9760.61,1.31957,0.94985,0.95097,0.4077,0.31448,0.31586,0.18948,1.26498,0.91286,0.94253,0.004258,0.004258,0.004258
60,9906.98,1.31713,0.94641,0.95129,0.41413,0.31637,0.31989,0.19223,1.25691,0.90846,0.94028,0.004159,0.004159,0.004159
61,10053.6,1.30952,0.94313,0.94865,0.39941,0.32541,0.31963,0.19257,1.25745,0.90719,0.94115,0.00406,0.00406,0.00406
62,10199.4,1.31035,0.93914,0.94925,0.41143,0.31935,0.3197,0.19211,1.2548,0.90751,0.94009,0.003961,0.003961,0.003961
63,10349.1,1.30617,0.93429,0.94877,0.40043,0.3232,0.32061,0.19202,1.25656,0.90383,0.93896,0.003862,0.003862,0.003862
64,10495.1,1.31315,0.93728,0.94864,0.40137,0.32336,0.32123,0.19292,1.25505,0.90369,0.93859,0.003763,0.003763,0.003763
65,10640.8,1.30349,0.92854,0.94759,0.41285,0.32319,0.3205,0.19261,1.25244,0.90209,0.93955,0.003664,0.003664,0.003664
66,10786.2,1.30473,0.93115,0.94886,0.41102,0.32504,0.32217,0.19421,1.25122,0.90194,0.93911,0.003565,0.003565,0.003565
67,10932.6,1.30462,0.93005,0.94693,0.42374,0.31959,0.3215,0.19427,1.25297,0.90354,0.93994,0.003466,0.003466,0.003466
68,11077.8,1.29556,0.92256,0.94496,0.41827,0.32434,0.32287,0.19523,1.24833,0.89988,0.93919,0.003367,0.003367,0.003367
69,11223.6,1.29442,0.91999,0.9478,0.42091,0.32128,0.32285,0.19439,1.24738,0.89739,0.93845,0.003268,0.003268,0.003268
70,11369.6,1.28982,0.91527,0.94526,0.42414,0.32454,0.3248,0.19587,1.24627,0.89616,0.93867,0.003169,0.003169,0.003169
71,11516,1.28416,0.90892,0.94195,0.4235,0.32409,0.32497,0.19681,1.24492,0.89431,0.93784,0.00307,0.00307,0.00307
72,11661.6,1.28607,0.90976,0.94326,0.42916,0.32242,0.32517,0.1965,1.24515,0.89506,0.93708,0.002971,0.002971,0.002971
73,11807.8,1.28477,0.90698,0.94156,0.42867,0.32173,0.32591,0.19748,1.24385,0.8956,0.93795,0.002872,0.002872,0.002872
74,11953.8,1.28472,0.90649,0.94206,0.42592,0.33242,0.32742,0.19753,1.24278,0.8918,0.93731,0.002773,0.002773,0.002773
75,12099.1,1.27864,0.90305,0.9405,0.42663,0.33084,0.32799,0.19807,1.24468,0.8935,0.93818,0.002674,0.002674,0.002674
