epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,2362.05,1.60958,1.23383,1.0259,0.2911,0.2213,0.2018,0.1151,1.72087,1.27175,1.04648,0.000219198,0.000219198,0.000219198
72,2395.14,1.5893,1.2176,1.01695,0.27231,0.22737,0.20222,0.11615,1.71011,1.2787,1.04651,0.000212129,0.000212129,0.000212129
73,2428.46,1.61229,1.23525,1.0203,0.38229,0.22836,0.20398,0.11418,1.7092,1.28527,1.05119,0.000205061,0.000205061,0.000205061
74,2461.57,1.5943,1.21436,1.02563,0.28612,0.22454,0.20601,0.11526,1.71889,1.2833,1.04682,0.000197992,0.000197992,0.000197992
75,2494.48,1.58272,1.22631,1.02195,0.31311,0.22908,0.20224,0.11181,1.71409,1.27905,1.05052,0.000190924,0.000190924,0.000190924
76,2527.64,1.60315,1.21465,1.0186,0.3094,0.22769,0.20101,0.11261,1.69996,1.27287,1.04421,0.000183855,0.000183855,0.000183855
77,2560.8,1.5833,1.20434,1.01621,0.31064,0.22822,0.20627,0.11582,1.71485,1.27114,1.04548,0.000176786,0.000176786,0.000176786
78,2593.86,1.59318,1.21088,1.02107,0.36037,0.22649,0.20938,0.11956,1.69266,1.2544,1.03954,0.000169718,0.000169718,0.000169718
79,2626.84,1.57169,1.20116,1.01309,0.30197,0.22654,0.21136,0.11984,1.69552,1.26122,1.04296,0.000162649,0.000162649,0.000162649
80,2660.32,1.58295,1.1994,1.0198,0.3177,0.22433,0.20662,0.11787,1.70891,1.26048,1.03897,0.000155581,0.000155581,0.000155581
81,2693.19,1.57219,1.1955,1.0082,0.33202,0.22697,0.20391,0.1148,1.70226,1.2643,1.03624,0.000148512,0.000148512,0.000148512
82,2726.14,1.57892,1.19259,1.01195,0.30539,0.22769,0.20965,0.11838,1.69272,1.26706,1.04217,0.000141443,0.000141443,0.000141443
83,2759.26,1.57548,1.1943,1.01225,0.4153,0.22827,0.21016,0.12055,1.68734,1.25761,1.04301,0.000134375,0.000134375,0.000134375
84,2792.35,1.5814,1.19818,1.00787,0.30622,0.23654,0.21012,0.11879,1.68647,1.25854,1.03976,0.000127306,0.000127306,0.000127306
85,2825.06,1.53335,1.16469,1.00557,0.40422,0.23582,0.21786,0.1234,1.68828,1.25704,1.03611,0.000120238,0.000120238,0.000120238
86,2858.33,1.57139,1.19222,1.0045,0.35372,0.24019,0.21622,0.12235,1.68913,1.2488,1.03738,0.000113169,0.000113169,0.000113169
87,2891.25,1.56595,1.17501,1.00448,0.32412,0.22906,0.21303,0.12077,1.6874,1.25564,1.03613,0.0001061,0.0001061,0.0001061
