epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,15777.2,1.31092,0.943,0.95034,0.41067,0.31299,0.30833,0.18669,1.2602,0.91745,0.94098,0.001882,0.001882,0.001882
84,15967.3,1.30982,0.93955,0.94861,0.4016,0.31603,0.30884,0.18682,1.26045,0.91702,0.94162,0.001783,0.001783,0.001783
85,16156.6,1.30033,0.9312,0.94696,0.39587,0.31854,0.30929,0.18693,1.25992,0.91743,0.94109,0.001684,0.001684,0.001684
86,16345.3,1.3013,0.93188,0.94514,0.398,0.32155,0.30981,0.18762,1.25993,0.91645,0.94061,0.001585,0.001585,0.001585
87,16534.1,1.29794,0.93076,0.94759,0.40452,0.31871,0.30991,0.18739,1.25853,0.91594,0.94025,0.001486,0.001486,0.001486
88,16722.6,1.29653,0.92985,0.94517,0.4043,0.31593,0.31085,0.18818,1.25958,0.91514,0.94077,0.001387,0.001387,0.001387
89,16911.5,1.29309,0.92497,0.94486,0.4032,0.31922,0.31178,0.18815,1.25863,0.91455,0.94013,0.001288,0.001288,0.001288
90,17100.2,1.2977,0.9269,0.94703,0.39868,0.31991,0.31142,0.18813,1.25781,0.91441,0.93979,0.001189,0.001189,0.001189
91,17302.8,1.274,0.90053,0.95025,0.40568,0.31529,0.30992,0.18651,1.26136,0.91832,0.94101,0.00109,0.00109,0.00109
92,17486.8,1.2649,0.88961,0.94604,0.40896,0.31648,0.31001,0.1866,1.2625,0.91827,0.94097,0.000991,0.000991,0.000991
93,17671.8,1.26414,0.88758,0.94572,0.40337,0.32133,0.30991,0.18605,1.26378,0.91724,0.94132,0.000892,0.000892,0.000892
94,17856,1.26113,0.88324,0.94449,0.40627,0.3199,0.30999,0.18656,1.26308,0.91698,0.94097,0.000793,0.000793,0.000793
95,18039.6,1.25836,0.88044,0.94476,0.40544,0.32156,0.30999,0.18685,1.26237,0.91709,0.9408,0.000694,0.000694,0.000694
96,18224.4,1.25283,0.87573,0.94272,0.40232,0.3211,0.31013,0.18693,1.26154,0.91688,0.94074,0.000595,0.000595,0.000595
97,18408,1.25297,0.87308,0.94438,0.40447,0.31971,0.30977,0.18677,1.26129,0.91741,0.94074,0.000496,0.000496,0.000496
98,18591.4,1.25171,0.86929,0.94359,0.39645,0.32094,0.30899,0.1863,1.26146,0.91654,0.9407,0.000397,0.000397,0.000397
99,18775.2,1.25153,0.87137,0.9424,0.39848,0.32248,0.30997,0.18667,1.2617,0.91623,0.94065,0.000298,0.000298,0.000298
100,18959.2,1.24826,0.86567,0.94289,0.39774,0.32175,0.30977,0.18641,1.26135,0.91613,0.94049,0.000199,0.000199,0.000199
