epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,17310.3,2.20294,2.39311,0.97196,0.40056,0.3128,0.29968,0.17855,2.07274,2.25577,0.95319,0.004654,0.004654,0.004654
56,17627,2.20901,2.38926,0.97024,0.40115,0.31389,0.29938,0.17804,2.06858,2.25502,0.95178,0.004555,0.004555,0.004555
57,17944.4,2.19631,2.37213,0.96957,0.39603,0.31747,0.3021,0.17935,2.06736,2.24758,0.95219,0.004456,0.004456,0.004456
58,18261.1,2.2033,2.3796,0.97055,0.41049,0.31163,0.30256,0.18041,2.06481,2.23915,0.95094,0.004357,0.004357,0.004357
59,18580.5,2.18916,2.34975,0.96834,0.40496,0.31311,0.30154,0.17955,2.0625,2.23938,0.95078,0.004258,0.004258,0.004258
60,18897.8,2.19235,2.34731,0.96549,0.40028,0.31308,0.30337,0.1801,2.06425,2.23169,0.95089,0.004159,0.004159,0.004159
61,19239.6,2.17517,2.33371,0.96694,0.41426,0.31294,0.30559,0.18302,2.05916,2.23054,0.95075,0.00406,0.00406,0.00406
62,19552.3,2.17298,2.32896,0.96593,0.39798,0.3131,0.30409,0.18089,2.05547,2.22583,0.94988,0.003961,0.003961,0.003961
63,19867.6,2.16359,2.32143,0.967,0.41158,0.30773,0.30537,0.18202,2.05568,2.22079,0.94969,0.003862,0.003862,0.003862
64,20183.4,2.15869,2.31513,0.96552,0.40745,0.31261,0.30393,0.1815,2.05649,2.22854,0.94925,0.003763,0.003763,0.003763
65,20728.2,2.16197,2.31861,0.96546,0.41884,0.31045,0.30712,0.18386,2.05378,2.2143,0.94974,0.003664,0.003664,0.003664
66,21047.1,2.16396,2.30976,0.96405,0.40291,0.31819,0.30706,0.18437,2.04445,2.21569,0.94818,0.003565,0.003565,0.003565
67,21364.2,2.15326,2.30471,0.96303,0.40622,0.31606,0.30761,0.18317,2.04812,2.21647,0.94963,0.003466,0.003466,0.003466
68,21681.1,2.1518,2.29879,0.96274,0.40926,0.31638,0.30508,0.18201,2.04393,2.21551,0.94855,0.003367,0.003367,0.003367
69,21997.9,2.14588,2.27872,0.96208,0.40935,0.31741,0.30724,0.18311,2.04146,2.20794,0.94719,0.003268,0.003268,0.003268
70,22358.4,2.16079,2.29095,0.96319,0.40104,0.31712,0.30777,0.18438,2.04071,2.20491,0.94711,0.003169,0.003169,0.003169
71,22669,2.1416,2.26905,0.96412,0.41259,0.31623,0.30982,0.18566,2.03776,2.2003,0.94645,0.00307,0.00307,0.00307
72,22979.4,2.14797,2.27388,0.96123,0.42796,0.3153,0.31079,0.18614,2.03737,2.19364,0.94562,0.002971,0.002971,0.002971
73,24118.9,2.13636,2.26218,0.95852,0.40434,0.3177,0.31011,0.18539,2.0368,2.20198,0.94605,0.002872,0.002872,0.002872
74,24430,2.13369,2.25566,0.9589,0.41253,0.31546,0.31078,0.18633,2.03427,2.19776,0.94582,0.002773,0.002773,0.002773
75,24741.2,2.13647,2.25682,0.95804,0.41269,0.31935,0.31006,0.18538,2.03767,2.19572,0.94695,0.002674,0.002674,0.002674
76,25053.9,2.13683,2.25048,0.95828,0.41529,0.3183,0.31099,0.18602,2.03318,2.19346,0.94584,0.002575,0.002575,0.002575
77,25364.4,2.11318,2.22683,0.9555,0.41325,0.31861,0.31142,0.18708,2.03291,2.19433,0.94607,0.002476,0.002476,0.002476
78,25674.9,2.13248,2.24138,0.95963,0.4134,0.32286,0.31312,0.1878,2.02838,2.18749,0.94481,0.002377,0.002377,0.002377
79,25986,2.11659,2.22975,0.95638,0.41462,0.32109,0.31368,0.18782,2.02922,2.18347,0.94527,0.002278,0.002278,0.002278
80,26298.9,2.12648,2.23134,0.95595,0.41388,0.3225,0.31384,0.18807,2.02636,2.18134,0.94528,0.002179,0.002179,0.002179
81,26610.8,2.11257,2.20946,0.95412,0.42309,0.31848,0.31416,0.18848,2.02748,2.1792,0.94481,0.00208,0.00208,0.00208
82,26921.7,2.10093,2.20157,0.95608,0.4116,0.32125,0.31287,0.18764,2.02539,2.18171,0.94436,0.001981,0.001981,0.001981
83,27231.8,2.10947,2.20508,0.95561,0.41676,0.3222,0.31326,0.18812,2.02496,2.18126,0.94494,0.001882,0.001882,0.001882
84,27541.9,2.11126,2.19543,0.95399,0.42179,0.32042,0.31525,0.18848,2.02224,2.17834,0.94427,0.001783,0.001783,0.001783
85,27852.6,2.10191,2.1912,0.95366,0.42686,0.31826,0.31442,0.1883,2.02137,2.17545,0.94477,0.001684,0.001684,0.001684
86,28163.1,2.09914,2.1754,0.95248,0.4178,0.32262,0.31425,0.18827,2.02247,2.17638,0.94482,0.001585,0.001585,0.001585
87,28474,2.09414,2.18003,0.95322,0.41023,0.32545,0.31501,0.18845,2.02169,2.17162,0.94389,0.001486,0.001486,0.001486
88,28786.7,2.08861,2.17712,0.94987,0.41833,0.32599,0.31603,0.18946,2.02213,2.17024,0.94424,0.001387,0.001387,0.001387
89,29100.6,2.09158,2.16943,0.94993,0.41597,0.32365,0.31602,0.1896,2.02084,2.16692,0.94397,0.001288,0.001288,0.001288
90,29412.1,2.08938,2.16487,0.95177,0.41407,0.32172,0.31536,0.18951,2.02042,2.16608,0.94389,0.001189,0.001189,0.001189
91,29708.3,2.0485,2.09913,0.95922,0.40491,0.32379,0.31288,0.18785,2.02424,2.17516,0.94475,0.00109,0.00109,0.00109
92,30003.9,2.03812,2.07356,0.95397,0.401,0.32068,0.31244,0.188,2.02621,2.17662,0.94492,0.000991,0.000991,0.000991
93,30300,2.02902,2.06359,0.95204,0.40529,0.31908,0.3119,0.18735,2.02957,2.17563,0.94487,0.000892,0.000892,0.000892
94,30596.6,2.03485,2.06279,0.95276,0.40181,0.32214,0.31242,0.18769,2.02908,2.17383,0.94489,0.000793,0.000793,0.000793
95,30892.6,2.02661,2.04737,0.95343,0.40364,0.32166,0.31256,0.18788,2.02872,2.17674,0.9452,0.000694,0.000694,0.000694
96,31189.9,2.02831,2.04582,0.94848,0.40542,0.31971,0.31313,0.18784,2.02612,2.1753,0.94465,0.000595,0.000595,0.000595
97,31487.9,2.02215,2.04394,0.95139,0.39917,0.32384,0.31334,0.18777,2.02584,2.17361,0.94466,0.000496,0.000496,0.000496
98,31783.5,2.01809,2.02902,0.94776,0.40412,0.3218,0.31332,0.18774,2.02759,2.17461,0.94477,0.000397,0.000397,0.000397
99,32078.4,2.01748,2.02986,0.94865,0.40264,0.32306,0.31351,0.18777,2.02726,2.17365,0.94482,0.000298,0.000298,0.000298
100,32373.4,2.01054,2.02944,0.9504,0.41102,0.32007,0.31355,0.18783,2.02737,2.17424,0.94482,0.000199,0.000199,0.000199
