epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,3663.95,1.71446,3.78193,1.05618,0.35113,0.20051,0.17382,0.09603,1.81597,4.03108,1.07507,0.000197992,0.000197992,0.000197992
75,3713.16,1.70402,3.77942,1.04968,0.35559,0.20566,0.18053,0.09585,1.81505,4.0078,1.06949,0.000190924,0.000190924,0.000190924
76,3763.07,1.72629,3.77768,1.04935,0.44986,0.19665,0.17948,0.09752,1.8164,4.00086,1.07087,0.000183855,0.000183855,0.000183855
77,3812.56,1.69956,3.73458,1.04494,0.37777,0.20446,0.18313,0.10018,1.81921,4,1.07104,0.000176786,0.000176786,0.000176786
78,3862.5,1.71604,3.76978,1.05198,0.46831,0.20167,0.18574,0.10142,1.81156,3.99025,1.06707,0.000169718,0.000169718,0.000169718
79,3912.95,1.69589,3.74517,1.04326,0.46088,0.20372,0.18418,0.09932,1.80168,3.95532,1.06277,0.000162649,0.000162649,0.000162649
80,3962.41,1.71099,3.74399,1.05216,0.36851,0.20469,0.18487,0.09955,1.8088,3.99779,1.06691,0.000155581,0.000155581,0.000155581
81,4046.68,1.66352,3.71109,1.04,0.39506,0.18895,0.17272,0.09198,1.84862,4.07249,1.07769,0.000148512,0.000148512,0.000148512
82,4095.5,1.65438,3.65574,1.03983,0.30101,0.19128,0.17595,0.09605,1.81271,4.0219,1.06477,0.000141443,0.000141443,0.000141443
83,4144.37,1.63956,3.61668,1.03989,0.37263,0.19737,0.18833,0.10102,1.81136,3.97892,1.06343,0.000134375,0.000134375,0.000134375
84,4192.87,1.63205,3.60359,1.0348,0.4584,0.19497,0.17986,0.09641,1.83195,4.00963,1.07122,0.000127306,0.000127306,0.000127306
85,4241.63,1.64331,3.58426,1.03872,0.40913,0.205,0.18452,0.10011,1.81133,3.97562,1.06193,0.000120238,0.000120238,0.000120238
86,4290.58,1.63481,3.54638,1.02701,0.47255,0.19696,0.187,0.10173,1.80954,3.97846,1.06603,0.000113169,0.000113169,0.000113169
87,4339.69,1.6503,3.58798,1.03392,0.38451,0.20327,0.18584,0.09831,1.80887,3.98673,1.06268,0.0001061,0.0001061,0.0001061
88,4388.04,1.63954,3.56271,1.03156,0.35969,0.19573,0.18718,0.10135,1.79809,3.97886,1.06214,9.90318e-05,9.90318e-05,9.90318e-05
89,4436.45,1.63039,3.55135,1.03388,0.35511,0.20109,0.18271,0.09729,1.79115,3.96688,1.05978,9.19632e-05,9.19632e-05,9.19632e-05
90,4484.93,1.61956,3.53284,1.03198,0.40317,0.19363,0.18563,0.09799,1.79955,3.98401,1.0632,8.48946e-05,8.48946e-05,8.48946e-05
91,4533.5,1.61854,3.48945,1.028,0.47224,0.19636,0.18408,0.0985,1.80336,3.99537,1.06291,7.7826e-05,7.7826e-05,7.7826e-05
92,4581.93,1.62718,3.50038,1.02646,0.49338,0.19218,0.18507,0.09994,1.80065,3.97679,1.06177,7.07574e-05,7.07574e-05,7.07574e-05
93,4630.68,1.61953,3.47762,1.02396,0.31463,0.20094,0.18533,0.09959,1.79729,3.96254,1.05959,6.36888e-05,6.36888e-05,6.36888e-05
94,4679.51,1.60808,3.46292,1.02587,0.3257,0.20206,0.18861,0.10056,1.79367,3.96577,1.06182,5.66202e-05,5.66202e-05,5.66202e-05
95,4728.42,1.61434,3.46978,1.02794,0.31325,0.20398,0.18659,0.10128,1.78654,3.94491,1.05656,4.95516e-05,4.95516e-05,4.95516e-05
96,4776.84,1.61693,3.45963,1.02772,0.31079,0.20089,0.18629,0.10121,1.79719,3.95487,1.06067,4.2483e-05,4.2483e-05,4.2483e-05
97,4825.15,1.60874,3.4465,1.02113,0.28174,0.20402,0.18715,0.10126,1.79034,3.94948,1.05545,3.54144e-05,3.54144e-05,3.54144e-05
98,4873.8,1.6031,3.4351,1.02679,0.28977,0.20205,0.18678,0.10035,1.78961,3.95982,1.05993,2.83458e-05,2.83458e-05,2.83458e-05
99,4922.37,1.6106,3.45965,1.02516,0.34322,0.19207,0.18583,0.09948,1.79285,3.95395,1.06016,2.12772e-05,2.12772e-05,2.12772e-05
100,4971.15,1.60321,3.42958,1.02124,0.32811,0.19086,0.18627,0.09952,1.79089,3.95865,1.06038,1.42086e-05,1.42086e-05,1.42086e-05
