epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,8393.62,1.34356,0.98236,0.95919,0.39362,0.31711,0.31178,0.18689,1.2724,0.92704,0.94423,0.004951,0.004951,0.004951
53,8542.31,1.3499,0.98015,0.95934,0.38529,0.31873,0.30768,0.18457,1.2717,0.92971,0.94521,0.004852,0.004852,0.004852
54,8693.73,1.33632,0.96819,0.95652,0.42041,0.31089,0.31298,0.18732,1.27008,0.92505,0.94357,0.004753,0.004753,0.004753
55,8843.36,1.33353,0.97002,0.956,0.40364,0.31708,0.31398,0.18714,1.27214,0.9242,0.9442,0.004654,0.004654,0.004654
56,8992.13,1.32937,0.96185,0.95389,0.41625,0.31379,0.31586,0.18794,1.26885,0.92117,0.94259,0.004555,0.004555,0.004555
57,9140.79,1.33396,0.95948,0.95426,0.41589,0.30759,0.31299,0.18735,1.26658,0.92263,0.94151,0.004456,0.004456,0.004456
58,9290.08,1.32786,0.95952,0.95448,0.40932,0.31852,0.31674,0.18906,1.26229,0.91946,0.94079,0.004357,0.004357,0.004357
59,9439.61,1.32269,0.95298,0.95241,0.40824,0.32178,0.31624,0.18951,1.26464,0.92052,0.94207,0.004258,0.004258,0.004258
60,9592.54,1.31902,0.94969,0.95153,0.40793,0.31263,0.31472,0.18843,1.26185,0.91996,0.94219,0.004159,0.004159,0.004159
61,9741.85,1.31373,0.94667,0.94968,0.40235,0.32241,0.31845,0.19171,1.25967,0.91542,0.94065,0.00406,0.00406,0.00406
62,9890.18,1.31405,0.94273,0.95069,0.40187,0.31945,0.31702,0.19041,1.25899,0.91449,0.94043,0.003961,0.003961,0.003961
63,10039.4,1.311,0.93827,0.94991,0.39668,0.32467,0.31801,0.19108,1.25388,0.91108,0.93823,0.003862,0.003862,0.003862
64,10189.1,1.31579,0.93978,0.94945,0.40684,0.32279,0.32,0.19177,1.2557,0.90968,0.93822,0.003763,0.003763,0.003763
65,10338.7,1.30783,0.93311,0.94861,0.41674,0.32391,0.32132,0.19208,1.25564,0.90941,0.93964,0.003664,0.003664,0.003664
66,10488.1,1.30783,0.93359,0.94959,0.42045,0.31882,0.32162,0.19276,1.2533,0.90717,0.93814,0.003565,0.003565,0.003565
67,10637.2,1.30711,0.93231,0.94761,0.42693,0.31735,0.32173,0.19306,1.25234,0.90997,0.93758,0.003466,0.003466,0.003466
68,10786.7,1.29892,0.92371,0.94571,0.41216,0.32252,0.32248,0.1936,1.25078,0.90586,0.93759,0.003367,0.003367,0.003367
69,10935.9,1.29798,0.92207,0.94946,0.41555,0.32798,0.32454,0.1942,1.25362,0.9064,0.93961,0.003268,0.003268,0.003268
70,11085,1.29263,0.91608,0.94587,0.42251,0.32908,0.32616,0.19592,1.24991,0.90078,0.93723,0.003169,0.003169,0.003169
71,11233.9,1.28617,0.90998,0.94245,0.41769,0.33103,0.32578,0.19645,1.24725,0.90033,0.93708,0.00307,0.00307,0.00307
72,11382.4,1.29087,0.91132,0.94411,0.41942,0.32413,0.32429,0.19558,1.24829,0.90159,0.93701,0.002971,0.002971,0.002971
73,11531.4,1.28569,0.90802,0.94214,0.42197,0.32043,0.32499,0.19554,1.24535,0.90153,0.93615,0.002872,0.002872,0.002872
74,11679.9,1.28698,0.90863,0.94238,0.42139,0.32294,0.32489,0.19565,1.2449,0.89822,0.93636,0.002773,0.002773,0.002773
75,11828.5,1.28005,0.9034,0.94033,0.42248,0.3263,0.32583,0.19603,1.24804,0.89853,0.93775,0.002674,0.002674,0.002674
76,11977.6,1.28442,0.90476,0.94191,0.41994,0.32965,0.32634,0.19602,1.24573,0.89662,0.93644,0.002575,0.002575,0.002575
