epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,1982.7,1.23592,0.80587,0.89809,0.40722,0.29406,0.29491,0.17633,1.41645,1.06213,0.94997,0.00031109,0.00031109,0.00031109
59,2016.61,1.21652,0.79,0.89557,0.38855,0.31018,0.30169,0.18025,1.40583,1.05121,0.94908,0.000304021,0.000304021,0.000304021
60,2050.76,1.22379,0.7835,0.8972,0.38788,0.3148,0.29933,0.18207,1.41642,1.06082,0.95532,0.000296953,0.000296953,0.000296953
61,2084.99,1.21102,0.77793,0.89173,0.3633,0.30987,0.29716,0.17887,1.40725,1.06244,0.95329,0.000289884,0.000289884,0.000289884
62,2119.07,1.20975,0.77294,0.89399,0.40855,0.28633,0.29611,0.17625,1.40888,1.06482,0.95348,0.000282815,0.000282815,0.000282815
63,2153.23,1.21217,0.77726,0.89178,0.39836,0.28797,0.29088,0.17494,1.41283,1.06151,0.95464,0.000275747,0.000275747,0.000275747
64,2187.44,1.19105,0.76094,0.89175,0.42343,0.28243,0.29256,0.17688,1.39991,1.06872,0.95233,0.000268678,0.000268678,0.000268678
65,2221.34,1.20339,0.76551,0.89329,0.39139,0.29471,0.28739,0.17292,1.40512,1.07978,0.95327,0.00026161,0.00026161,0.00026161
66,2255.31,1.18371,0.75088,0.88753,0.37616,0.29,0.28842,0.17548,1.39834,1.07639,0.95276,0.000254541,0.000254541,0.000254541
67,2289.17,1.18673,0.75359,0.89021,0.38302,0.29359,0.29007,0.17147,1.40905,1.08045,0.95296,0.000247472,0.000247472,0.000247472
68,2323.39,1.20366,0.76442,0.89005,0.41111,0.29739,0.29773,0.17922,1.40139,1.07653,0.94927,0.000240404,0.000240404,0.000240404
69,2357.58,1.20284,0.76395,0.88986,0.39045,0.28713,0.28828,0.17403,1.40426,1.07787,0.9527,0.000233335,0.000233335,0.000233335
70,2391.81,1.17929,0.74426,0.88512,0.35477,0.31287,0.29722,0.17744,1.39409,1.07892,0.95177,0.000226267,0.000226267,0.000226267
71,2425.81,1.18832,0.74842,0.88757,0.39143,0.29146,0.29268,0.17404,1.41141,1.06758,0.95459,0.000219198,0.000219198,0.000219198
72,2459.95,1.1816,0.73679,0.88492,0.39172,0.30004,0.29414,0.17524,1.41242,1.06158,0.95136,0.000212129,0.000212129,0.000212129
73,2493.96,1.18793,0.74411,0.88503,0.42514,0.27929,0.29099,0.1761,1.39126,1.07639,0.94895,0.000205061,0.000205061,0.000205061
74,2527.94,1.17885,0.73185,0.88833,0.37999,0.29406,0.29604,0.17826,1.40132,1.08334,0.95077,0.000197992,0.000197992,0.000197992
75,2561.85,1.17107,0.73166,0.88597,0.39429,0.29034,0.2957,0.17665,1.39215,1.0623,0.94513,0.000190924,0.000190924,0.000190924
76,2595.79,1.19367,0.73872,0.88657,0.38611,0.29779,0.29604,0.17986,1.39815,1.07972,0.94857,0.000183855,0.000183855,0.000183855
77,2629.52,1.16385,0.72314,0.88048,0.36229,0.30998,0.29999,0.18118,1.40481,1.07078,0.95463,0.000176786,0.000176786,0.000176786
78,2663.25,1.1725,0.72631,0.88495,0.34814,0.32204,0.29914,0.18057,1.39502,1.06962,0.94464,0.000169718,0.000169718,0.000169718
79,2697.02,1.16068,0.71887,0.88203,0.39547,0.30769,0.30603,0.18374,1.3954,1.05638,0.94703,0.000162649,0.000162649,0.000162649
80,2730.89,1.16948,0.72373,0.88456,0.3667,0.30769,0.30107,0.18096,1.39722,1.07767,0.94931,0.000155581,0.000155581,0.000155581
81,2764.98,1.1603,0.71906,0.88043,0.37936,0.30183,0.29807,0.17874,1.39252,1.06707,0.94826,0.000148512,0.000148512,0.000148512
82,2798.97,1.16587,0.71616,0.88237,0.39681,0.30209,0.30526,0.18348,1.40465,1.06049,0.94997,0.000141443,0.000141443,0.000141443
83,2832.92,1.16005,0.71379,0.88082,0.40788,0.29715,0.30642,0.18147,1.4061,1.06265,0.95044,0.000134375,0.000134375,0.000134375
84,2866.79,1.17012,0.71707,0.8807,0.40498,0.30979,0.3086,0.18591,1.3928,1.04934,0.94842,0.000127306,0.000127306,0.000127306
85,2900.6,1.12813,0.68954,0.87604,0.39062,0.30992,0.3081,0.18305,1.38278,1.05386,0.94501,0.000120238,0.000120238,0.000120238
86,2934.85,1.16002,0.71017,0.87672,0.37947,0.31846,0.3008,0.17766,1.39669,1.06174,0.94476,0.000113169,0.000113169,0.000113169
87,2968.81,1.15522,0.70341,0.87722,0.38467,0.30458,0.29954,0.17897,1.39979,1.05556,0.94728,0.0001061,0.0001061,0.0001061
88,3002.71,1.13016,0.6865,0.87367,0.37659,0.32119,0.30681,0.18333,1.38875,1.04487,0.94556,9.90318e-05,9.90318e-05,9.90318e-05
89,3036.42,1.1499,0.70117,0.8775,0.37047,0.30269,0.30649,0.18417,1.39239,1.06348,0.94528,9.19632e-05,9.19632e-05,9.19632e-05
90,3070.08,1.12572,0.67719,0.87563,0.38151,0.31264,0.30279,0.18114,1.38548,1.04771,0.94549,8.48946e-05,8.48946e-05,8.48946e-05
91,3137.56,1.14032,0.69081,0.87815,0.39786,0.28508,0.29487,0.1742,1.41303,1.07035,0.95324,7.7826e-05,7.7826e-05,7.7826e-05
92,3170.75,1.12787,0.67434,0.87552,0.37974,0.29461,0.29904,0.17781,1.40169,1.05387,0.9477,7.07574e-05,7.07574e-05,7.07574e-05
93,3203.82,1.11512,0.66247,0.87086,0.38238,0.3062,0.2964,0.17798,1.40358,1.05938,0.94493,6.36888e-05,6.36888e-05,6.36888e-05
94,3237.02,1.10088,0.65698,0.87285,0.39287,0.30105,0.30123,0.17875,1.40091,1.0618,0.94784,5.66202e-05,5.66202e-05,5.66202e-05
95,3270.22,1.09902,0.65252,0.86997,0.37809,0.31289,0.30343,0.18205,1.40305,1.04983,0.94655,4.95516e-05,4.95516e-05,4.95516e-05
96,3303.72,1.08987,0.64823,0.87329,0.37776,0.30712,0.30176,0.18074,1.40187,1.06152,0.9479,4.2483e-05,4.2483e-05,4.2483e-05
97,3336.7,1.09507,0.64714,0.87152,0.38393,0.29942,0.30209,0.17898,1.39689,1.05888,0.94569,3.54144e-05,3.54144e-05,3.54144e-05
98,3370.09,1.09523,0.64488,0.87022,0.38515,0.29805,0.29769,0.17725,1.40343,1.05724,0.9489,2.83458e-05,2.83458e-05,2.83458e-05
99,3403.4,1.09632,0.64599,0.86782,0.39097,0.30033,0.29693,0.17676,1.39594,1.05594,0.9472,2.12772e-05,2.12772e-05,2.12772e-05
100,3436.61,1.09742,0.64366,0.86964,0.37883,0.30627,0.29895,0.1778,1.39676,1.05555,0.9468,1.42086e-05,1.42086e-05,1.42086e-05
