epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,2567.05,1.59646,1.20739,1.04509,0.29256,0.22154,0.19875,0.11008,1.70635,1.27412,1.06237,0.000197992,0.000197992,0.000197992
75,2601.3,1.58496,1.21569,1.04156,0.312,0.21536,0.19914,0.11012,1.71673,1.27857,1.06962,0.000190924,0.000190924,0.000190924
76,2635.84,1.60694,1.21138,1.03952,0.25941,0.22539,0.196,0.10944,1.70223,1.2776,1.0644,0.000183855,0.000183855,0.000183855
77,2670.15,1.57982,1.19673,1.03418,0.28465,0.22248,0.20394,0.11371,1.70323,1.25975,1.0574,0.000176786,0.000176786,0.000176786
78,2704.71,1.59659,1.2068,1.04207,0.30412,0.22491,0.2026,0.11225,1.6952,1.25307,1.05802,0.000169718,0.000169718,0.000169718
79,2739.14,1.57423,1.19789,1.03474,0.40632,0.22047,0.20713,0.11551,1.69536,1.25152,1.05995,0.000162649,0.000162649,0.000162649
80,2773.36,1.58887,1.19907,1.04063,0.29902,0.21831,0.20532,0.11548,1.70784,1.2635,1.05811,0.000155581,0.000155581,0.000155581
81,2807.83,1.58024,1.19396,1.02975,0.39308,0.2196,0.20187,0.11315,1.69673,1.25426,1.05418,0.000148512,0.000148512,0.000148512
82,2842.11,1.57473,1.18178,1.02893,0.29019,0.23306,0.21201,0.11596,1.69441,1.25788,1.05458,0.000141443,0.000141443,0.000141443
83,2876.47,1.57387,1.187,1.03148,0.28995,0.22469,0.2095,0.11667,1.69069,1.24459,1.05911,0.000134375,0.000134375,0.000134375
84,2910.79,1.5851,1.19543,1.02808,0.34855,0.22716,0.20847,0.11493,1.68684,1.24363,1.05031,0.000127306,0.000127306,0.000127306
85,2945.26,1.53878,1.16494,1.02594,0.31141,0.22279,0.21269,0.11883,1.68159,1.23078,1.05301,0.000120238,0.000120238,0.000120238
86,2980.08,1.57346,1.18448,1.02471,0.37257,0.23656,0.20576,0.11349,1.69473,1.23899,1.05791,0.000113169,0.000113169,0.000113169
87,3014.97,1.57461,1.17273,1.02623,0.29189,0.22408,0.20741,0.11482,1.69106,1.24282,1.05231,0.0001061,0.0001061,0.0001061
88,3049.46,1.54132,1.15387,1.01702,0.30823,0.22608,0.21458,0.1181,1.68187,1.22692,1.05098,9.90318e-05,9.90318e-05,9.90318e-05
89,3083.73,1.565,1.18727,1.02605,0.27965,0.22518,0.20808,0.11321,1.69122,1.24813,1.05567,9.19632e-05,9.19632e-05,9.19632e-05
90,3117.98,1.5444,1.14637,1.02448,0.31985,0.21394,0.20605,0.11328,1.68833,1.23519,1.0545,8.48946e-05,8.48946e-05,8.48946e-05
91,3185.39,1.54323,1.16259,1.0354,0.39592,0.23682,0.20554,0.11239,1.7092,1.25465,1.05751,7.7826e-05,7.7826e-05,7.7826e-05
92,3219.06,1.52713,1.14945,1.02616,0.3954,0.21896,0.20145,0.11071,1.70299,1.25188,1.05367,7.07574e-05,7.07574e-05,7.07574e-05
93,3252.84,1.51158,1.12885,1.02642,0.41688,0.22407,0.2038,0.11179,1.70107,1.24194,1.05084,6.36888e-05,6.36888e-05,6.36888e-05
94,3286.6,1.494,1.11865,1.02685,0.28661,0.23064,0.20422,0.11285,1.6889,1.24049,1.04913,5.66202e-05,5.66202e-05,5.66202e-05
95,3320.14,1.49062,1.11105,1.0211,0.29759,0.22741,0.20541,0.11308,1.69938,1.24125,1.04935,4.95516e-05,4.95516e-05,4.95516e-05
96,3353.59,1.49463,1.10993,1.0318,0.30046,0.22631,0.21092,0.1145,1.69666,1.23236,1.0502,4.2483e-05,4.2483e-05,4.2483e-05
97,3387.49,1.49304,1.10898,1.0245,0.30467,0.23217,0.20881,0.11571,1.69119,1.22867,1.04825,3.54144e-05,3.54144e-05,3.54144e-05
98,3421.26,1.48869,1.10423,1.02186,0.28998,0.2342,0.2101,0.11585,1.69567,1.23231,1.04765,2.83458e-05,2.83458e-05,2.83458e-05
99,3454.67,1.49552,1.11161,1.01716,0.30824,0.22274,0.20842,0.11487,1.69797,1.23264,1.04945,2.12772e-05,2.12772e-05,2.12772e-05
100,3488.16,1.49803,1.09824,1.02059,0.2986,0.23527,0.21116,0.11696,1.68968,1.22971,1.04821,1.42086e-05,1.42086e-05,1.42086e-05
