epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,8936.5,1.3537,0.99427,0.96211,0.39479,0.30186,0.30128,0.18028,1.27998,0.93648,0.94571,0.004357,0.004357,0.004357
59,9088.35,1.35,0.99096,0.95936,0.40461,0.30059,0.29958,0.17961,1.28194,0.93686,0.94666,0.004258,0.004258,0.004258
60,9240.92,1.3527,0.99199,0.95849,0.38998,0.29852,0.30005,0.1801,1.27704,0.93133,0.94493,0.004159,0.004159,0.004159
61,9393.18,1.34888,0.98764,0.95932,0.38451,0.30698,0.30248,0.18167,1.2796,0.93106,0.94511,0.00406,0.00406,0.00406
62,9546.59,1.34138,0.98661,0.95805,0.38599,0.30518,0.30009,0.18135,1.27694,0.93018,0.9453,0.003961,0.003961,0.003961
63,9699.71,1.34134,0.97966,0.95798,0.38073,0.3066,0.30226,0.18232,1.27306,0.92903,0.94309,0.003862,0.003862,0.003862
64,9851.61,1.33695,0.97458,0.95724,0.38821,0.30943,0.30425,0.18335,1.2741,0.92678,0.94405,0.003763,0.003763,0.003763
65,10004.7,1.33776,0.97464,0.95721,0.39245,0.30692,0.30267,0.18179,1.27182,0.92801,0.94307,0.003664,0.003664,0.003664
66,10157,1.33321,0.97134,0.95185,0.38733,0.31354,0.3037,0.18228,1.27345,0.92535,0.94412,0.003565,0.003565,0.003565
67,10309,1.33565,0.97238,0.95411,0.3817,0.31644,0.30551,0.18355,1.27354,0.92583,0.94325,0.003466,0.003466,0.003466
68,10462.3,1.33042,0.96566,0.95234,0.3899,0.3092,0.3058,0.1838,1.27112,0.92377,0.94317,0.003367,0.003367,0.003367
69,10615,1.33343,0.96506,0.95451,0.40045,0.30794,0.30764,0.1855,1.26989,0.91995,0.94313,0.003268,0.003268,0.003268
70,10767.3,1.32413,0.95884,0.95218,0.39221,0.31382,0.30897,0.18699,1.26672,0.91768,0.9419,0.003169,0.003169,0.003169
71,10919.5,1.31817,0.95514,0.95177,0.3893,0.31226,0.3083,0.18597,1.26457,0.91556,0.94167,0.00307,0.00307,0.00307
72,11072.2,1.31856,0.95455,0.95225,0.39723,0.31231,0.30817,0.18582,1.26446,0.91641,0.94176,0.002971,0.002971,0.002971
73,11224,1.31597,0.95176,0.95028,0.39461,0.31374,0.3066,0.18488,1.26459,0.91831,0.94137,0.002872,0.002872,0.002872
74,11376.9,1.31623,0.95053,0.95167,0.39339,0.31163,0.30836,0.18619,1.26392,0.91674,0.94108,0.002773,0.002773,0.002773
75,11529.5,1.31101,0.94857,0.94845,0.39402,0.31409,0.31014,0.18679,1.26253,0.91554,0.9409,0.002674,0.002674,0.002674
76,11681.8,1.31174,0.94292,0.95057,0.38642,0.31569,0.30973,0.18663,1.26064,0.91429,0.94022,0.002575,0.002575,0.002575
77,11834.6,1.31093,0.94157,0.95086,0.39714,0.31344,0.3105,0.18675,1.25781,0.91245,0.93923,0.002476,0.002476,0.002476
78,11986.2,1.30574,0.93804,0.94831,0.39741,0.31232,0.31031,0.18738,1.25886,0.91179,0.93976,0.002377,0.002377,0.002377
79,12137.9,1.30086,0.93668,0.95067,0.39765,0.31582,0.31111,0.18751,1.2592,0.91153,0.94048,0.002278,0.002278,0.002278
80,12291.1,1.30863,0.94026,0.9471,0.39681,0.31551,0.31145,0.18781,1.25908,0.91159,0.94007,0.002179,0.002179,0.002179
81,12447.6,1.29846,0.92793,0.94738,0.40149,0.31273,0.31184,0.1877,1.25812,0.91068,0.93939,0.00208,0.00208,0.00208
82,12601.1,1.30195,0.93031,0.94631,0.3994,0.31801,0.31282,0.1884,1.25729,0.90882,0.93959,0.001981,0.001981,0.001981
83,12752.9,1.29966,0.92934,0.94729,0.39406,0.31837,0.31303,0.18838,1.25761,0.90902,0.93972,0.001882,0.001882,0.001882
84,12904.7,1.29875,0.92557,0.94566,0.39284,0.3188,0.3137,0.18879,1.25743,0.90832,0.93961,0.001783,0.001783,0.001783
85,13058.4,1.28969,0.91852,0.94437,0.39544,0.32212,0.31492,0.18959,1.25701,0.90791,0.93932,0.001684,0.001684,0.001684
86,13213,1.29059,0.91685,0.94239,0.3956,0.32208,0.31554,0.1896,1.25693,0.90819,0.93912,0.001585,0.001585,0.001585
87,13369,1.28771,0.91764,0.94505,0.39704,0.32064,0.31469,0.18953,1.25622,0.90676,0.93867,0.001486,0.001486,0.001486
88,13521.5,1.28726,0.91856,0.94242,0.39815,0.32265,0.31517,0.1898,1.25632,0.90701,0.93909,0.001387,0.001387,0.001387
89,13674.3,1.28286,0.91313,0.94203,0.39904,0.31964,0.31421,0.1896,1.25579,0.90657,0.93891,0.001288,0.001288,0.001288
90,13826.3,1.28754,0.91524,0.94413,0.39363,0.32203,0.31481,0.18999,1.25603,0.90651,0.93918,0.001189,0.001189,0.001189
